reference_date,horizon,target,target_end_date,location,output_type,output_type_id,value
2026-03-07,-1,wk inc rsv prop ed visits,2026-02-28,01,quantile,0.01,0.003
2026-03-07,-1,wk inc rsv prop ed visits,2026-02-28,01,quantile,0.025,0.003
2026-03-07,-1,wk inc rsv prop ed visits,2026-02-28,01,quantile,0.05,0.003
2026-03-07,-1,wk inc rsv prop ed visits,2026-02-28,01,quantile,0.1,0.003
2026-03-07,-1,wk inc rsv prop ed visits,2026-02-28,01,quantile,0.15,0.003
2026-03-07,-1,wk inc rsv prop ed visits,2026-02-28,01,quantile,0.2,0.003
2026-03-07,-1,wk inc rsv prop ed visits,2026-02-28,01,quantile,0.25,0.003
2026-03-07,-1,wk inc rsv prop ed visits,2026-02-28,01,quantile,0.3,0.003
2026-03-07,-1,wk inc rsv prop ed visits,2026-02-28,01,quantile,0.35,0.003
2026-03-07,-1,wk inc rsv prop ed visits,2026-02-28,01,quantile,0.4,0.003
2026-03-07,-1,wk inc rsv prop ed visits,2026-02-28,01,quantile,0.45,0.003
2026-03-07,-1,wk inc rsv prop ed visits,2026-02-28,01,quantile,0.5,0.003
2026-03-07,-1,wk inc rsv prop ed visits,2026-02-28,01,quantile,0.55,0.003
2026-03-07,-1,wk inc rsv prop ed visits,2026-02-28,01,quantile,0.6,0.003
2026-03-07,-1,wk inc rsv prop ed visits,2026-02-28,01,quantile,0.65,0.003
2026-03-07,-1,wk inc rsv prop ed visits,2026-02-28,01,quantile,0.7,0.003
2026-03-07,-1,wk inc rsv prop ed visits,2026-02-28,01,quantile,0.75,0.003
2026-03-07,-1,wk inc rsv prop ed visits,2026-02-28,01,quantile,0.8,0.003
2026-03-07,-1,wk inc rsv prop ed visits,2026-02-28,01,quantile,0.85,0.003
2026-03-07,-1,wk inc rsv prop ed visits,2026-02-28,01,quantile,0.9,0.003
2026-03-07,-1,wk inc rsv prop ed visits,2026-02-28,01,quantile,0.95,0.003
2026-03-07,-1,wk inc rsv prop ed visits,2026-02-28,01,quantile,0.975,0.003
2026-03-07,-1,wk inc rsv prop ed visits,2026-02-28,01,quantile,0.99,0.003
2026-03-07,-1,wk inc rsv prop ed visits,2026-02-28,02,quantile,0.01,0.0069
2026-03-07,-1,wk inc rsv prop ed visits,2026-02-28,02,quantile,0.025,0.0069
2026-03-07,-1,wk inc rsv prop ed visits,2026-02-28,02,quantile,0.05,0.0069
2026-03-07,-1,wk inc rsv prop ed visits,2026-02-28,02,quantile,0.1,0.0069
2026-03-07,-1,wk inc rsv prop ed visits,2026-02-28,02,quantile,0.15,0.0069
2026-03-07,-1,wk inc rsv prop ed visits,2026-02-28,02,quantile,0.2,0.0069
2026-03-07,-1,wk inc rsv prop ed visits,2026-02-28,02,quantile,0.25,0.0069
2026-03-07,-1,wk inc rsv prop ed visits,2026-02-28,02,quantile,0.3,0.0069
2026-03-07,-1,wk inc rsv prop ed visits,2026-02-28,02,quantile,0.35,0.0069
2026-03-07,-1,wk inc rsv prop ed visits,2026-02-28,02,quantile,0.4,0.0069
2026-03-07,-1,wk inc rsv prop ed visits,2026-02-28,02,quantile,0.45,0.0069
2026-03-07,-1,wk inc rsv prop ed visits,2026-02-28,02,quantile,0.5,0.0069
2026-03-07,-1,wk inc rsv prop ed visits,2026-02-28,02,quantile,0.55,0.0069
2026-03-07,-1,wk inc rsv prop ed visits,2026-02-28,02,quantile,0.6,0.0069
2026-03-07,-1,wk inc rsv prop ed visits,2026-02-28,02,quantile,0.65,0.0069
2026-03-07,-1,wk inc rsv prop ed visits,2026-02-28,02,quantile,0.7,0.0069
2026-03-07,-1,wk inc rsv prop ed visits,2026-02-28,02,quantile,0.75,0.0069
2026-03-07,-1,wk inc rsv prop ed visits,2026-02-28,02,quantile,0.8,0.0069
2026-03-07,-1,wk inc rsv prop ed visits,2026-02-28,02,quantile,0.85,0.0069
2026-03-07,-1,wk inc rsv prop ed visits,2026-02-28,02,quantile,0.9,0.0069
2026-03-07,-1,wk inc rsv prop ed visits,2026-02-28,02,quantile,0.95,0.0069
2026-03-07,-1,wk inc rsv prop ed visits,2026-02-28,02,quantile,0.975,0.0069
2026-03-07,-1,wk inc rsv prop ed visits,2026-02-28,02,quantile,0.99,0.0069
2026-03-07,-1,wk inc rsv prop ed visits,2026-02-28,04,quantile,0.01,0.0033
2026-03-07,-1,wk inc rsv prop ed visits,2026-02-28,04,quantile,0.025,0.0033
2026-03-07,-1,wk inc rsv prop ed visits,2026-02-28,04,quantile,0.05,0.0033
2026-03-07,-1,wk inc rsv prop ed visits,2026-02-28,04,quantile,0.1,0.0033
2026-03-07,-1,wk inc rsv prop ed visits,2026-02-28,04,quantile,0.15,0.0033
2026-03-07,-1,wk inc rsv prop ed visits,2026-02-28,04,quantile,0.2,0.0033
2026-03-07,-1,wk inc rsv prop ed visits,2026-02-28,04,quantile,0.25,0.0033
2026-03-07,-1,wk inc rsv prop ed visits,2026-02-28,04,quantile,0.3,0.0033
2026-03-07,-1,wk inc rsv prop ed visits,2026-02-28,04,quantile,0.35,0.0033
2026-03-07,-1,wk inc rsv prop ed visits,2026-02-28,04,quantile,0.4,0.0033
2026-03-07,-1,wk inc rsv prop ed visits,2026-02-28,04,quantile,0.45,0.0033
2026-03-07,-1,wk inc rsv prop ed visits,2026-02-28,04,quantile,0.5,0.0033
2026-03-07,-1,wk inc rsv prop ed visits,2026-02-28,04,quantile,0.55,0.0033
2026-03-07,-1,wk inc rsv prop ed visits,2026-02-28,04,quantile,0.6,0.0033
2026-03-07,-1,wk inc rsv prop ed visits,2026-02-28,04,quantile,0.65,0.0033
2026-03-07,-1,wk inc rsv prop ed visits,2026-02-28,04,quantile,0.7,0.0033
2026-03-07,-1,wk inc rsv prop ed visits,2026-02-28,04,quantile,0.75,0.0033
2026-03-07,-1,wk inc rsv prop ed visits,2026-02-28,04,quantile,0.8,0.0033
2026-03-07,-1,wk inc rsv prop ed visits,2026-02-28,04,quantile,0.85,0.0033
2026-03-07,-1,wk inc rsv prop ed visits,2026-02-28,04,quantile,0.9,0.0033
2026-03-07,-1,wk inc rsv prop ed visits,2026-02-28,04,quantile,0.95,0.0033
2026-03-07,-1,wk inc rsv prop ed visits,2026-02-28,04,quantile,0.975,0.0033
2026-03-07,-1,wk inc rsv prop ed visits,2026-02-28,04,quantile,0.99,0.0033
2026-03-07,-1,wk inc rsv prop ed visits,2026-02-28,05,quantile,0.01,0.0123
2026-03-07,-1,wk inc rsv prop ed visits,2026-02-28,05,quantile,0.025,0.0123
2026-03-07,-1,wk inc rsv prop ed visits,2026-02-28,05,quantile,0.05,0.0123
2026-03-07,-1,wk inc rsv prop ed visits,2026-02-28,05,quantile,0.1,0.0123
2026-03-07,-1,wk inc rsv prop ed visits,2026-02-28,05,quantile,0.15,0.0123
2026-03-07,-1,wk inc rsv prop ed visits,2026-02-28,05,quantile,0.2,0.0123
2026-03-07,-1,wk inc rsv prop ed visits,2026-02-28,05,quantile,0.25,0.0123
2026-03-07,-1,wk inc rsv prop ed visits,2026-02-28,05,quantile,0.3,0.0123
2026-03-07,-1,wk inc rsv prop ed visits,2026-02-28,05,quantile,0.35,0.0123
2026-03-07,-1,wk inc rsv prop ed visits,2026-02-28,05,quantile,0.4,0.0123
2026-03-07,-1,wk inc rsv prop ed visits,2026-02-28,05,quantile,0.45,0.0123
2026-03-07,-1,wk inc rsv prop ed visits,2026-02-28,05,quantile,0.5,0.0123
2026-03-07,-1,wk inc rsv prop ed visits,2026-02-28,05,quantile,0.55,0.0123
2026-03-07,-1,wk inc rsv prop ed visits,2026-02-28,05,quantile,0.6,0.0123
2026-03-07,-1,wk inc rsv prop ed visits,2026-02-28,05,quantile,0.65,0.0123
2026-03-07,-1,wk inc rsv prop ed visits,2026-02-28,05,quantile,0.7,0.0123
2026-03-07,-1,wk inc rsv prop ed visits,2026-02-28,05,quantile,0.75,0.0123
2026-03-07,-1,wk inc rsv prop ed visits,2026-02-28,05,quantile,0.8,0.0123
2026-03-07,-1,wk inc rsv prop ed visits,2026-02-28,05,quantile,0.85,0.0123
2026-03-07,-1,wk inc rsv prop ed visits,2026-02-28,05,quantile,0.9,0.0123
2026-03-07,-1,wk inc rsv prop ed visits,2026-02-28,05,quantile,0.95,0.0123
2026-03-07,-1,wk inc rsv prop ed visits,2026-02-28,05,quantile,0.975,0.0123
2026-03-07,-1,wk inc rsv prop ed visits,2026-02-28,05,quantile,0.99,0.0123
2026-03-07,-1,wk inc rsv prop ed visits,2026-02-28,06,quantile,0.01,0.0040999999999999995
2026-03-07,-1,wk inc rsv prop ed visits,2026-02-28,06,quantile,0.025,0.0040999999999999995
2026-03-07,-1,wk inc rsv prop ed visits,2026-02-28,06,quantile,0.05,0.0040999999999999995
2026-03-07,-1,wk inc rsv prop ed visits,2026-02-28,06,quantile,0.1,0.0040999999999999995
2026-03-07,-1,wk inc rsv prop ed visits,2026-02-28,06,quantile,0.15,0.0040999999999999995
2026-03-07,-1,wk inc rsv prop ed visits,2026-02-28,06,quantile,0.2,0.0040999999999999995
2026-03-07,-1,wk inc rsv prop ed visits,2026-02-28,06,quantile,0.25,0.0040999999999999995
2026-03-07,-1,wk inc rsv prop ed visits,2026-02-28,06,quantile,0.3,0.0040999999999999995
2026-03-07,-1,wk inc rsv prop ed visits,2026-02-28,06,quantile,0.35,0.0040999999999999995
2026-03-07,-1,wk inc rsv prop ed visits,2026-02-28,06,quantile,0.4,0.0040999999999999995
2026-03-07,-1,wk inc rsv prop ed visits,2026-02-28,06,quantile,0.45,0.0040999999999999995
2026-03-07,-1,wk inc rsv prop ed visits,2026-02-28,06,quantile,0.5,0.0040999999999999995
2026-03-07,-1,wk inc rsv prop ed visits,2026-02-28,06,quantile,0.55,0.0040999999999999995
2026-03-07,-1,wk inc rsv prop ed visits,2026-02-28,06,quantile,0.6,0.0040999999999999995
2026-03-07,-1,wk inc rsv prop ed visits,2026-02-28,06,quantile,0.65,0.0040999999999999995
2026-03-07,-1,wk inc rsv prop ed visits,2026-02-28,06,quantile,0.7,0.0040999999999999995
2026-03-07,-1,wk inc rsv prop ed visits,2026-02-28,06,quantile,0.75,0.0040999999999999995
2026-03-07,-1,wk inc rsv prop ed visits,2026-02-28,06,quantile,0.8,0.0040999999999999995
2026-03-07,-1,wk inc rsv prop ed visits,2026-02-28,06,quantile,0.85,0.0040999999999999995
2026-03-07,-1,wk inc rsv prop ed visits,2026-02-28,06,quantile,0.9,0.0040999999999999995
2026-03-07,-1,wk inc rsv prop ed visits,2026-02-28,06,quantile,0.95,0.0040999999999999995
2026-03-07,-1,wk inc rsv prop ed visits,2026-02-28,06,quantile,0.975,0.0040999999999999995
2026-03-07,-1,wk inc rsv prop ed visits,2026-02-28,06,quantile,0.99,0.0040999999999999995
2026-03-07,-1,wk inc rsv prop ed visits,2026-02-28,08,quantile,0.01,0.011399999999999999
2026-03-07,-1,wk inc rsv prop ed visits,2026-02-28,08,quantile,0.025,0.011399999999999999
2026-03-07,-1,wk inc rsv prop ed visits,2026-02-28,08,quantile,0.05,0.011399999999999999
2026-03-07,-1,wk inc rsv prop ed visits,2026-02-28,08,quantile,0.1,0.011399999999999999
2026-03-07,-1,wk inc rsv prop ed visits,2026-02-28,08,quantile,0.15,0.011399999999999999
2026-03-07,-1,wk inc rsv prop ed visits,2026-02-28,08,quantile,0.2,0.011399999999999999
2026-03-07,-1,wk inc rsv prop ed visits,2026-02-28,08,quantile,0.25,0.011399999999999999
2026-03-07,-1,wk inc rsv prop ed visits,2026-02-28,08,quantile,0.3,0.011399999999999999
2026-03-07,-1,wk inc rsv prop ed visits,2026-02-28,08,quantile,0.35,0.011399999999999999
2026-03-07,-1,wk inc rsv prop ed visits,2026-02-28,08,quantile,0.4,0.011399999999999999
2026-03-07,-1,wk inc rsv prop ed visits,2026-02-28,08,quantile,0.45,0.011399999999999999
2026-03-07,-1,wk inc rsv prop ed visits,2026-02-28,08,quantile,0.5,0.011399999999999999
2026-03-07,-1,wk inc rsv prop ed visits,2026-02-28,08,quantile,0.55,0.011399999999999999
2026-03-07,-1,wk inc rsv prop ed visits,2026-02-28,08,quantile,0.6,0.011399999999999999
2026-03-07,-1,wk inc rsv prop ed visits,2026-02-28,08,quantile,0.65,0.011399999999999999
2026-03-07,-1,wk inc rsv prop ed visits,2026-02-28,08,quantile,0.7,0.011399999999999999
2026-03-07,-1,wk inc rsv prop ed visits,2026-02-28,08,quantile,0.75,0.011399999999999999
2026-03-07,-1,wk inc rsv prop ed visits,2026-02-28,08,quantile,0.8,0.011399999999999999
2026-03-07,-1,wk inc rsv prop ed visits,2026-02-28,08,quantile,0.85,0.011399999999999999
2026-03-07,-1,wk inc rsv prop ed visits,2026-02-28,08,quantile,0.9,0.011399999999999999
2026-03-07,-1,wk inc rsv prop ed visits,2026-02-28,08,quantile,0.95,0.011399999999999999
2026-03-07,-1,wk inc rsv prop ed visits,2026-02-28,08,quantile,0.975,0.011399999999999999
2026-03-07,-1,wk inc rsv prop ed visits,2026-02-28,08,quantile,0.99,0.011399999999999999
2026-03-07,-1,wk inc rsv prop ed visits,2026-02-28,09,quantile,0.01,0.0054
2026-03-07,-1,wk inc rsv prop ed visits,2026-02-28,09,quantile,0.025,0.0054
2026-03-07,-1,wk inc rsv prop ed visits,2026-02-28,09,quantile,0.05,0.0054
2026-03-07,-1,wk inc rsv prop ed visits,2026-02-28,09,quantile,0.1,0.0054
2026-03-07,-1,wk inc rsv prop ed visits,2026-02-28,09,quantile,0.15,0.0054
2026-03-07,-1,wk inc rsv prop ed visits,2026-02-28,09,quantile,0.2,0.0054
2026-03-07,-1,wk inc rsv prop ed visits,2026-02-28,09,quantile,0.25,0.0054
2026-03-07,-1,wk inc rsv prop ed visits,2026-02-28,09,quantile,0.3,0.0054
2026-03-07,-1,wk inc rsv prop ed visits,2026-02-28,09,quantile,0.35,0.0054
2026-03-07,-1,wk inc rsv prop ed visits,2026-02-28,09,quantile,0.4,0.0054
2026-03-07,-1,wk inc rsv prop ed visits,2026-02-28,09,quantile,0.45,0.0054
2026-03-07,-1,wk inc rsv prop ed visits,2026-02-28,09,quantile,0.5,0.0054
2026-03-07,-1,wk inc rsv prop ed visits,2026-02-28,09,quantile,0.55,0.0054
2026-03-07,-1,wk inc rsv prop ed visits,2026-02-28,09,quantile,0.6,0.0054
2026-03-07,-1,wk inc rsv prop ed visits,2026-02-28,09,quantile,0.65,0.0054
2026-03-07,-1,wk inc rsv prop ed visits,2026-02-28,09,quantile,0.7,0.0054
2026-03-07,-1,wk inc rsv prop ed visits,2026-02-28,09,quantile,0.75,0.0054
