reference_date,horizon,target,target_end_date,location,output_type,output_type_id,value
2026-05-30,-1,wk inc rsv hosp,2026-05-23,01,quantile,0.01,7
2026-05-30,-1,wk inc rsv hosp,2026-05-23,01,quantile,0.025,7
2026-05-30,-1,wk inc rsv hosp,2026-05-23,01,quantile,0.05,7
2026-05-30,-1,wk inc rsv hosp,2026-05-23,01,quantile,0.1,7
2026-05-30,-1,wk inc rsv hosp,2026-05-23,01,quantile,0.15,7
2026-05-30,-1,wk inc rsv hosp,2026-05-23,01,quantile,0.2,7
2026-05-30,-1,wk inc rsv hosp,2026-05-23,01,quantile,0.25,7
2026-05-30,-1,wk inc rsv hosp,2026-05-23,01,quantile,0.3,7
2026-05-30,-1,wk inc rsv hosp,2026-05-23,01,quantile,0.35,7
2026-05-30,-1,wk inc rsv hosp,2026-05-23,01,quantile,0.4,7
2026-05-30,-1,wk inc rsv hosp,2026-05-23,01,quantile,0.45,7
2026-05-30,-1,wk inc rsv hosp,2026-05-23,01,quantile,0.5,7
2026-05-30,-1,wk inc rsv hosp,2026-05-23,01,quantile,0.55,7
2026-05-30,-1,wk inc rsv hosp,2026-05-23,01,quantile,0.6,7
2026-05-30,-1,wk inc rsv hosp,2026-05-23,01,quantile,0.65,7
2026-05-30,-1,wk inc rsv hosp,2026-05-23,01,quantile,0.7,7
2026-05-30,-1,wk inc rsv hosp,2026-05-23,01,quantile,0.75,7
2026-05-30,-1,wk inc rsv hosp,2026-05-23,01,quantile,0.8,7
2026-05-30,-1,wk inc rsv hosp,2026-05-23,01,quantile,0.85,7
2026-05-30,-1,wk inc rsv hosp,2026-05-23,01,quantile,0.9,7
2026-05-30,-1,wk inc rsv hosp,2026-05-23,01,quantile,0.95,7
2026-05-30,-1,wk inc rsv hosp,2026-05-23,01,quantile,0.975,7
2026-05-30,-1,wk inc rsv hosp,2026-05-23,01,quantile,0.99,7
2026-05-30,-1,wk inc rsv hosp,2026-05-23,02,quantile,0.01,1
2026-05-30,-1,wk inc rsv hosp,2026-05-23,02,quantile,0.025,1
2026-05-30,-1,wk inc rsv hosp,2026-05-23,02,quantile,0.05,1
2026-05-30,-1,wk inc rsv hosp,2026-05-23,02,quantile,0.1,1
2026-05-30,-1,wk inc rsv hosp,2026-05-23,02,quantile,0.15,1
2026-05-30,-1,wk inc rsv hosp,2026-05-23,02,quantile,0.2,1
2026-05-30,-1,wk inc rsv hosp,2026-05-23,02,quantile,0.25,1
2026-05-30,-1,wk inc rsv hosp,2026-05-23,02,quantile,0.3,1
2026-05-30,-1,wk inc rsv hosp,2026-05-23,02,quantile,0.35,1
2026-05-30,-1,wk inc rsv hosp,2026-05-23,02,quantile,0.4,1
2026-05-30,-1,wk inc rsv hosp,2026-05-23,02,quantile,0.45,1
2026-05-30,-1,wk inc rsv hosp,2026-05-23,02,quantile,0.5,1
2026-05-30,-1,wk inc rsv hosp,2026-05-23,02,quantile,0.55,1
2026-05-30,-1,wk inc rsv hosp,2026-05-23,02,quantile,0.6,1
2026-05-30,-1,wk inc rsv hosp,2026-05-23,02,quantile,0.65,1
2026-05-30,-1,wk inc rsv hosp,2026-05-23,02,quantile,0.7,1
2026-05-30,-1,wk inc rsv hosp,2026-05-23,02,quantile,0.75,1
2026-05-30,-1,wk inc rsv hosp,2026-05-23,02,quantile,0.8,1
2026-05-30,-1,wk inc rsv hosp,2026-05-23,02,quantile,0.85,1
2026-05-30,-1,wk inc rsv hosp,2026-05-23,02,quantile,0.9,1
2026-05-30,-1,wk inc rsv hosp,2026-05-23,02,quantile,0.95,1
