reference_date,horizon,target,target_end_date,location,output_type,output_type_id,value
2026-03-21,-1,wk inc rsv hosp,2026-03-14,01,quantile,0.01,28
2026-03-21,-1,wk inc rsv hosp,2026-03-14,01,quantile,0.025,28
2026-03-21,-1,wk inc rsv hosp,2026-03-14,01,quantile,0.05,28
2026-03-21,-1,wk inc rsv hosp,2026-03-14,01,quantile,0.1,28
2026-03-21,-1,wk inc rsv hosp,2026-03-14,01,quantile,0.15,28
2026-03-21,-1,wk inc rsv hosp,2026-03-14,01,quantile,0.2,28
2026-03-21,-1,wk inc rsv hosp,2026-03-14,01,quantile,0.25,28
2026-03-21,-1,wk inc rsv hosp,2026-03-14,01,quantile,0.3,28
2026-03-21,-1,wk inc rsv hosp,2026-03-14,01,quantile,0.35,28
2026-03-21,-1,wk inc rsv hosp,2026-03-14,01,quantile,0.4,28
2026-03-21,-1,wk inc rsv hosp,2026-03-14,01,quantile,0.45,28
2026-03-21,-1,wk inc rsv hosp,2026-03-14,01,quantile,0.5,28
2026-03-21,-1,wk inc rsv hosp,2026-03-14,01,quantile,0.55,28
2026-03-21,-1,wk inc rsv hosp,2026-03-14,01,quantile,0.6,28
2026-03-21,-1,wk inc rsv hosp,2026-03-14,01,quantile,0.65,28
2026-03-21,-1,wk inc rsv hosp,2026-03-14,01,quantile,0.7,28
2026-03-21,-1,wk inc rsv hosp,2026-03-14,01,quantile,0.75,28
2026-03-21,-1,wk inc rsv hosp,2026-03-14,01,quantile,0.8,28
2026-03-21,-1,wk inc rsv hosp,2026-03-14,01,quantile,0.85,28
2026-03-21,-1,wk inc rsv hosp,2026-03-14,01,quantile,0.9,28
2026-03-21,-1,wk inc rsv hosp,2026-03-14,01,quantile,0.95,28
2026-03-21,-1,wk inc rsv hosp,2026-03-14,01,quantile,0.975,28
2026-03-21,-1,wk inc rsv hosp,2026-03-14,01,quantile,0.99,28
2026-03-21,-1,wk inc rsv hosp,2026-03-14,02,quantile,0.01,6
2026-03-21,-1,wk inc rsv hosp,2026-03-14,02,quantile,0.025,6
2026-03-21,-1,wk inc rsv hosp,2026-03-14,02,quantile,0.05,6
2026-03-21,-1,wk inc rsv hosp,2026-03-14,02,quantile,0.1,6
2026-03-21,-1,wk inc rsv hosp,2026-03-14,02,quantile,0.15,6
2026-03-21,-1,wk inc rsv hosp,2026-03-14,02,quantile,0.2,6
2026-03-21,-1,wk inc rsv hosp,2026-03-14,02,quantile,0.25,6
2026-03-21,-1,wk inc rsv hosp,2026-03-14,02,quantile,0.3,6
2026-03-21,-1,wk inc rsv hosp,2026-03-14,02,quantile,0.35,6
2026-03-21,-1,wk inc rsv hosp,2026-03-14,02,quantile,0.4,6
2026-03-21,-1,wk inc rsv hosp,2026-03-14,02,quantile,0.45,6
2026-03-21,-1,wk inc rsv hosp,2026-03-14,02,quantile,0.5,6
2026-03-21,-1,wk inc rsv hosp,2026-03-14,02,quantile,0.55,6
2026-03-21,-1,wk inc rsv hosp,2026-03-14,02,quantile,0.6,6
2026-03-21,-1,wk inc rsv hosp,2026-03-14,02,quantile,0.65,6
2026-03-21,-1,wk inc rsv hosp,2026-03-14,02,quantile,0.7,6
2026-03-21,-1,wk inc rsv hosp,2026-03-14,02,quantile,0.75,6
2026-03-21,-1,wk inc rsv hosp,2026-03-14,02,quantile,0.8,6
2026-03-21,-1,wk inc rsv hosp,2026-03-14,02,quantile,0.85,6
2026-03-21,-1,wk inc rsv hosp,2026-03-14,02,quantile,0.9,6
2026-03-21,-1,wk inc rsv hosp,2026-03-14,02,quantile,0.95,6
2026-03-21,-1,wk inc rsv hosp,2026-03-14,02,quantile,0.975,6
2026-03-21,-1,wk inc rsv hosp,2026-03-14,02,quantile,0.99,6
2026-03-21,-1,wk inc rsv hosp,2026-03-14,04,quantile,0.01,93
2026-03-21,-1,wk inc rsv hosp,2026-03-14,04,quantile,0.025,93
2026-03-21,-1,wk inc rsv hosp,2026-03-14,04,quantile,0.05,93
2026-03-21,-1,wk inc rsv hosp,2026-03-14,04,quantile,0.1,93
2026-03-21,-1,wk inc rsv hosp,2026-03-14,04,quantile,0.15,93
2026-03-21,-1,wk inc rsv hosp,2026-03-14,04,quantile,0.2,93
2026-03-21,-1,wk inc rsv hosp,2026-03-14,04,quantile,0.25,93
2026-03-21,-1,wk inc rsv hosp,2026-03-14,04,quantile,0.3,93
2026-03-21,-1,wk inc rsv hosp,2026-03-14,04,quantile,0.35,93
2026-03-21,-1,wk inc rsv hosp,2026-03-14,04,quantile,0.4,93
2026-03-21,-1,wk inc rsv hosp,2026-03-14,04,quantile,0.45,93
2026-03-21,-1,wk inc rsv hosp,2026-03-14,04,quantile,0.5,93
2026-03-21,-1,wk inc rsv hosp,2026-03-14,04,quantile,0.55,93
2026-03-21,-1,wk inc rsv hosp,2026-03-14,04,quantile,0.6,93
2026-03-21,-1,wk inc rsv hosp,2026-03-14,04,quantile,0.65,93
2026-03-21,-1,wk inc rsv hosp,2026-03-14,04,quantile,0.7,93
2026-03-21,-1,wk inc rsv hosp,2026-03-14,04,quantile,0.75,93
2026-03-21,-1,wk inc rsv hosp,2026-03-14,04,quantile,0.8,93
2026-03-21,-1,wk inc rsv hosp,2026-03-14,04,quantile,0.85,93
2026-03-21,-1,wk inc rsv hosp,2026-03-14,04,quantile,0.9,93
2026-03-21,-1,wk inc rsv hosp,2026-03-14,04,quantile,0.95,93
2026-03-21,-1,wk inc rsv hosp,2026-03-14,04,quantile,0.975,93
2026-03-21,-1,wk inc rsv hosp,2026-03-14,04,quantile,0.99,93
2026-03-21,-1,wk inc rsv hosp,2026-03-14,05,quantile,0.01,55
2026-03-21,-1,wk inc rsv hosp,2026-03-14,05,quantile,0.025,55
2026-03-21,-1,wk inc rsv hosp,2026-03-14,05,quantile,0.05,55
2026-03-21,-1,wk inc rsv hosp,2026-03-14,05,quantile,0.1,55
2026-03-21,-1,wk inc rsv hosp,2026-03-14,05,quantile,0.15,55
2026-03-21,-1,wk inc rsv hosp,2026-03-14,05,quantile,0.2,55
2026-03-21,-1,wk inc rsv hosp,2026-03-14,05,quantile,0.25,55
2026-03-21,-1,wk inc rsv hosp,2026-03-14,05,quantile,0.3,55
2026-03-21,-1,wk inc rsv hosp,2026-03-14,05,quantile,0.35,55
2026-03-21,-1,wk inc rsv hosp,2026-03-14,05,quantile,0.4,55
2026-03-21,-1,wk inc rsv hosp,2026-03-14,05,quantile,0.45,55
2026-03-21,-1,wk inc rsv hosp,2026-03-14,05,quantile,0.5,55
2026-03-21,-1,wk inc rsv hosp,2026-03-14,05,quantile,0.55,55
2026-03-21,-1,wk inc rsv hosp,2026-03-14,05,quantile,0.6,55
2026-03-21,-1,wk inc rsv hosp,2026-03-14,05,quantile,0.65,55
2026-03-21,-1,wk inc rsv hosp,2026-03-14,05,quantile,0.7,55
2026-03-21,-1,wk inc rsv hosp,2026-03-14,05,quantile,0.75,55
2026-03-21,-1,wk inc rsv hosp,2026-03-14,05,quantile,0.8,55
2026-03-21,-1,wk inc rsv hosp,2026-03-14,05,quantile,0.85,55
2026-03-21,-1,wk inc rsv hosp,2026-03-14,05,quantile,0.9,55
2026-03-21,-1,wk inc rsv hosp,2026-03-14,05,quantile,0.95,55
2026-03-21,-1,wk inc rsv hosp,2026-03-14,05,quantile,0.975,55
2026-03-21,-1,wk inc rsv hosp,2026-03-14,05,quantile,0.99,55
2026-03-21,-1,wk inc rsv hosp,2026-03-14,06,quantile,0.01,383
2026-03-21,-1,wk inc rsv hosp,2026-03-14,06,quantile,0.025,383
2026-03-21,-1,wk inc rsv hosp,2026-03-14,06,quantile,0.05,383
2026-03-21,-1,wk inc rsv hosp,2026-03-14,06,quantile,0.1,383
2026-03-21,-1,wk inc rsv hosp,2026-03-14,06,quantile,0.15,383
2026-03-21,-1,wk inc rsv hosp,2026-03-14,06,quantile,0.2,383
2026-03-21,-1,wk inc rsv hosp,2026-03-14,06,quantile,0.25,383
2026-03-21,-1,wk inc rsv hosp,2026-03-14,06,quantile,0.3,383
2026-03-21,-1,wk inc rsv hosp,2026-03-14,06,quantile,0.35,383
2026-03-21,-1,wk inc rsv hosp,2026-03-14,06,quantile,0.4,383
2026-03-21,-1,wk inc rsv hosp,2026-03-14,06,quantile,0.45,383
2026-03-21,-1,wk inc rsv hosp,2026-03-14,06,quantile,0.5,383
2026-03-21,-1,wk inc rsv hosp,2026-03-14,06,quantile,0.55,383
2026-03-21,-1,wk inc rsv hosp,2026-03-14,06,quantile,0.6,383
2026-03-21,-1,wk inc rsv hosp,2026-03-14,06,quantile,0.65,383
2026-03-21,-1,wk inc rsv hosp,2026-03-14,06,quantile,0.7,383
2026-03-21,-1,wk inc rsv hosp,2026-03-14,06,quantile,0.75,383
2026-03-21,-1,wk inc rsv hosp,2026-03-14,06,quantile,0.8,383
2026-03-21,-1,wk inc rsv hosp,2026-03-14,06,quantile,0.85,383
2026-03-21,-1,wk inc rsv hosp,2026-03-14,06,quantile,0.9,383
2026-03-21,-1,wk inc rsv hosp,2026-03-14,06,quantile,0.95,383
2026-03-21,-1,wk inc rsv hosp,2026-03-14,06,quantile,0.975,383
2026-03-21,-1,wk inc rsv hosp,2026-03-14,06,quantile,0.99,383
2026-03-21,-1,wk inc rsv hosp,2026-03-14,08,quantile,0.01,230
2026-03-21,-1,wk inc rsv hosp,2026-03-14,08,quantile,0.025,230
2026-03-21,-1,wk inc rsv hosp,2026-03-14,08,quantile,0.05,230
2026-03-21,-1,wk inc rsv hosp,2026-03-14,08,quantile,0.1,230
2026-03-21,-1,wk inc rsv hosp,2026-03-14,08,quantile,0.15,230
2026-03-21,-1,wk inc rsv hosp,2026-03-14,08,quantile,0.2,230
2026-03-21,-1,wk inc rsv hosp,2026-03-14,08,quantile,0.25,230
2026-03-21,-1,wk inc rsv hosp,2026-03-14,08,quantile,0.3,230
2026-03-21,-1,wk inc rsv hosp,2026-03-14,08,quantile,0.35,230
2026-03-21,-1,wk inc rsv hosp,2026-03-14,08,quantile,0.4,230
2026-03-21,-1,wk inc rsv hosp,2026-03-14,08,quantile,0.45,230
2026-03-21,-1,wk inc rsv hosp,2026-03-14,08,quantile,0.5,230
2026-03-21,-1,wk inc rsv hosp,2026-03-14,08,quantile,0.55,230
