reference_date,horizon,target,target_end_date,location,output_type,output_type_id,value
2026-03-28,-1,wk inc rsv hosp,2026-03-21,01,quantile,0.01,33
2026-03-28,-1,wk inc rsv hosp,2026-03-21,01,quantile,0.025,33
2026-03-28,-1,wk inc rsv hosp,2026-03-21,01,quantile,0.05,33
2026-03-28,-1,wk inc rsv hosp,2026-03-21,01,quantile,0.1,33
2026-03-28,-1,wk inc rsv hosp,2026-03-21,01,quantile,0.15,33
2026-03-28,-1,wk inc rsv hosp,2026-03-21,01,quantile,0.2,33
2026-03-28,-1,wk inc rsv hosp,2026-03-21,01,quantile,0.25,33
2026-03-28,-1,wk inc rsv hosp,2026-03-21,01,quantile,0.3,33
2026-03-28,-1,wk inc rsv hosp,2026-03-21,01,quantile,0.35,33
2026-03-28,-1,wk inc rsv hosp,2026-03-21,01,quantile,0.4,33
2026-03-28,-1,wk inc rsv hosp,2026-03-21,01,quantile,0.45,33
2026-03-28,-1,wk inc rsv hosp,2026-03-21,01,quantile,0.5,33
2026-03-28,-1,wk inc rsv hosp,2026-03-21,01,quantile,0.55,33
2026-03-28,-1,wk inc rsv hosp,2026-03-21,01,quantile,0.6,33
2026-03-28,-1,wk inc rsv hosp,2026-03-21,01,quantile,0.65,33
2026-03-28,-1,wk inc rsv hosp,2026-03-21,01,quantile,0.7,33
2026-03-28,-1,wk inc rsv hosp,2026-03-21,01,quantile,0.75,33
2026-03-28,-1,wk inc rsv hosp,2026-03-21,01,quantile,0.8,33
2026-03-28,-1,wk inc rsv hosp,2026-03-21,01,quantile,0.85,33
2026-03-28,-1,wk inc rsv hosp,2026-03-21,01,quantile,0.9,33
2026-03-28,-1,wk inc rsv hosp,2026-03-21,01,quantile,0.95,33
2026-03-28,-1,wk inc rsv hosp,2026-03-21,01,quantile,0.975,33
2026-03-28,-1,wk inc rsv hosp,2026-03-21,01,quantile,0.99,33
2026-03-28,-1,wk inc rsv hosp,2026-03-21,02,quantile,0.01,19
2026-03-28,-1,wk inc rsv hosp,2026-03-21,02,quantile,0.025,19
2026-03-28,-1,wk inc rsv hosp,2026-03-21,02,quantile,0.05,19
2026-03-28,-1,wk inc rsv hosp,2026-03-21,02,quantile,0.1,19
2026-03-28,-1,wk inc rsv hosp,2026-03-21,02,quantile,0.15,19
2026-03-28,-1,wk inc rsv hosp,2026-03-21,02,quantile,0.2,19
2026-03-28,-1,wk inc rsv hosp,2026-03-21,02,quantile,0.25,19
