reference_date,target,horizon,target_end_date,location,output_type,output_type_id,value
2026-03-21,wk inc rsv hosp,0,2026-03-21,01,quantile,0.01,6.0
2026-03-21,wk inc rsv hosp,0,2026-03-21,01,quantile,0.025,17.0
2026-03-21,wk inc rsv hosp,0,2026-03-21,01,quantile,0.05,20.0
2026-03-21,wk inc rsv hosp,0,2026-03-21,01,quantile,0.1,22.0
2026-03-21,wk inc rsv hosp,0,2026-03-21,01,quantile,0.15,24.0
2026-03-21,wk inc rsv hosp,0,2026-03-21,01,quantile,0.2,25.0
2026-03-21,wk inc rsv hosp,0,2026-03-21,01,quantile,0.25,26.5
2026-03-21,wk inc rsv hosp,0,2026-03-21,01,quantile,0.3,27.5
2026-03-21,wk inc rsv hosp,0,2026-03-21,01,quantile,0.35,28.0
2026-03-21,wk inc rsv hosp,0,2026-03-21,01,quantile,0.4,30.0
2026-03-21,wk inc rsv hosp,0,2026-03-21,01,quantile,0.45,30.0
2026-03-21,wk inc rsv hosp,0,2026-03-21,01,quantile,0.5,31.5
2026-03-21,wk inc rsv hosp,0,2026-03-21,01,quantile,0.55,33.5
2026-03-21,wk inc rsv hosp,0,2026-03-21,01,quantile,0.6,33.5
2026-03-21,wk inc rsv hosp,0,2026-03-21,01,quantile,0.65,35.0
2026-03-21,wk inc rsv hosp,0,2026-03-21,01,quantile,0.7,38.0
2026-03-21,wk inc rsv hosp,0,2026-03-21,01,quantile,0.75,39.5
2026-03-21,wk inc rsv hosp,0,2026-03-21,01,quantile,0.8,39.5
2026-03-21,wk inc rsv hosp,0,2026-03-21,01,quantile,0.85,39.5
2026-03-21,wk inc rsv hosp,0,2026-03-21,01,quantile,0.9,46.5
2026-03-21,wk inc rsv hosp,0,2026-03-21,01,quantile,0.95,54.0
2026-03-21,wk inc rsv hosp,0,2026-03-21,01,quantile,0.975,69.0
2026-03-21,wk inc rsv hosp,0,2026-03-21,01,quantile,0.99,93.5
2026-03-21,wk inc rsv hosp,0,2026-03-21,02,quantile,0.01,0.5
2026-03-21,wk inc rsv hosp,0,2026-03-21,02,quantile,0.025,1.0
2026-03-21,wk inc rsv hosp,0,2026-03-21,02,quantile,0.05,1.5
2026-03-21,wk inc rsv hosp,0,2026-03-21,02,quantile,0.1,2.5
2026-03-21,wk inc rsv hosp,0,2026-03-21,02,quantile,0.15,3.0
2026-03-21,wk inc rsv hosp,0,2026-03-21,02,quantile,0.2,3.5
2026-03-21,wk inc rsv hosp,0,2026-03-21,02,quantile,0.25,4.5
2026-03-21,wk inc rsv hosp,0,2026-03-21,02,quantile,0.3,4.5
2026-03-21,wk inc rsv hosp,0,2026-03-21,02,quantile,0.35,4.5
2026-03-21,wk inc rsv hosp,0,2026-03-21,02,quantile,0.4,5.0
2026-03-21,wk inc rsv hosp,0,2026-03-21,02,quantile,0.45,5.5
2026-03-21,wk inc rsv hosp,0,2026-03-21,02,quantile,0.5,5.5
2026-03-21,wk inc rsv hosp,0,2026-03-21,02,quantile,0.55,6.5
2026-03-21,wk inc rsv hosp,0,2026-03-21,02,quantile,0.6,6.5
2026-03-21,wk inc rsv hosp,0,2026-03-21,02,quantile,0.65,7.0
2026-03-21,wk inc rsv hosp,0,2026-03-21,02,quantile,0.7,7.0
2026-03-21,wk inc rsv hosp,0,2026-03-21,02,quantile,0.75,7.5
2026-03-21,wk inc rsv hosp,0,2026-03-21,02,quantile,0.8,8.5
2026-03-21,wk inc rsv hosp,0,2026-03-21,02,quantile,0.85,8.5
2026-03-21,wk inc rsv hosp,0,2026-03-21,02,quantile,0.9,9.5
2026-03-21,wk inc rsv hosp,0,2026-03-21,02,quantile,0.95,10.0
2026-03-21,wk inc rsv hosp,0,2026-03-21,02,quantile,0.975,11.0
2026-03-21,wk inc rsv hosp,0,2026-03-21,02,quantile,0.99,12.5
2026-03-21,wk inc rsv hosp,0,2026-03-21,04,quantile,0.01,14.5
2026-03-21,wk inc rsv hosp,0,2026-03-21,04,quantile,0.025,49.0
2026-03-21,wk inc rsv hosp,0,2026-03-21,04,quantile,0.05,58.0
2026-03-21,wk inc rsv hosp,0,2026-03-21,04,quantile,0.1,70.0
2026-03-21,wk inc rsv hosp,0,2026-03-21,04,quantile,0.15,74.0
2026-03-21,wk inc rsv hosp,0,2026-03-21,04,quantile,0.2,78.0
2026-03-21,wk inc rsv hosp,0,2026-03-21,04,quantile,0.25,79.5
2026-03-21,wk inc rsv hosp,0,2026-03-21,04,quantile,0.3,82.5
2026-03-21,wk inc rsv hosp,0,2026-03-21,04,quantile,0.35,86.5
2026-03-21,wk inc rsv hosp,0,2026-03-21,04,quantile,0.4,90.0
2026-03-21,wk inc rsv hosp,0,2026-03-21,04,quantile,0.45,92.0
2026-03-21,wk inc rsv hosp,0,2026-03-21,04,quantile,0.5,96.5
2026-03-21,wk inc rsv hosp,0,2026-03-21,04,quantile,0.55,98.5
2026-03-21,wk inc rsv hosp,0,2026-03-21,04,quantile,0.6,99.0
2026-03-21,wk inc rsv hosp,0,2026-03-21,04,quantile,0.65,99.0
2026-03-21,wk inc rsv hosp,0,2026-03-21,04,quantile,0.7,99.0
2026-03-21,wk inc rsv hosp,0,2026-03-21,04,quantile,0.75,102.5
2026-03-21,wk inc rsv hosp,0,2026-03-21,04,quantile,0.8,104.5
2026-03-21,wk inc rsv hosp,0,2026-03-21,04,quantile,0.85,107.5
2026-03-21,wk inc rsv hosp,0,2026-03-21,04,quantile,0.9,117.5
2026-03-21,wk inc rsv hosp,0,2026-03-21,04,quantile,0.95,121.5
2026-03-21,wk inc rsv hosp,0,2026-03-21,04,quantile,0.975,140.0
2026-03-21,wk inc rsv hosp,0,2026-03-21,04,quantile,0.99,169.5
2026-03-21,wk inc rsv hosp,0,2026-03-21,05,quantile,0.01,8.0
2026-03-21,wk inc rsv hosp,0,2026-03-21,05,quantile,0.025,24.0
2026-03-21,wk inc rsv hosp,0,2026-03-21,05,quantile,0.05,30.0
2026-03-21,wk inc rsv hosp,0,2026-03-21,05,quantile,0.1,36.5
2026-03-21,wk inc rsv hosp,0,2026-03-21,05,quantile,0.15,38.0
2026-03-21,wk inc rsv hosp,0,2026-03-21,05,quantile,0.2,39.0
2026-03-21,wk inc rsv hosp,0,2026-03-21,05,quantile,0.25,41.0
2026-03-21,wk inc rsv hosp,0,2026-03-21,05,quantile,0.3,42.0
2026-03-21,wk inc rsv hosp,0,2026-03-21,05,quantile,0.35,43.5
2026-03-21,wk inc rsv hosp,0,2026-03-21,05,quantile,0.4,46.0
2026-03-21,wk inc rsv hosp,0,2026-03-21,05,quantile,0.45,46.5
2026-03-21,wk inc rsv hosp,0,2026-03-21,05,quantile,0.5,47.0
2026-03-21,wk inc rsv hosp,0,2026-03-21,05,quantile,0.55,47.5
2026-03-21,wk inc rsv hosp,0,2026-03-21,05,quantile,0.6,48.0
2026-03-21,wk inc rsv hosp,0,2026-03-21,05,quantile,0.65,50.5
2026-03-21,wk inc rsv hosp,0,2026-03-21,05,quantile,0.7,53.0
2026-03-21,wk inc rsv hosp,0,2026-03-21,05,quantile,0.75,54.0
2026-03-21,wk inc rsv hosp,0,2026-03-21,05,quantile,0.8,54.5
2026-03-21,wk inc rsv hosp,0,2026-03-21,05,quantile,0.85,56.0
2026-03-21,wk inc rsv hosp,0,2026-03-21,05,quantile,0.9,58.0
2026-03-21,wk inc rsv hosp,0,2026-03-21,05,quantile,0.95,65.0
2026-03-21,wk inc rsv hosp,0,2026-03-21,05,quantile,0.975,73.0
2026-03-21,wk inc rsv hosp,0,2026-03-21,05,quantile,0.99,80.5
2026-03-21,wk inc rsv hosp,0,2026-03-21,06,quantile,0.01,59.5
2026-03-21,wk inc rsv hosp,0,2026-03-21,06,quantile,0.025,145.0
2026-03-21,wk inc rsv hosp,0,2026-03-21,06,quantile,0.05,225.5
2026-03-21,wk inc rsv hosp,0,2026-03-21,06,quantile,0.1,294.0
2026-03-21,wk inc rsv hosp,0,2026-03-21,06,quantile,0.15,306.0
2026-03-21,wk inc rsv hosp,0,2026-03-21,06,quantile,0.2,325.0
2026-03-21,wk inc rsv hosp,0,2026-03-21,06,quantile,0.25,340.0
2026-03-21,wk inc rsv hosp,0,2026-03-21,06,quantile,0.3,345.0
2026-03-21,wk inc rsv hosp,0,2026-03-21,06,quantile,0.35,348.5
2026-03-21,wk inc rsv hosp,0,2026-03-21,06,quantile,0.4,357.5
2026-03-21,wk inc rsv hosp,0,2026-03-21,06,quantile,0.45,363.0
2026-03-21,wk inc rsv hosp,0,2026-03-21,06,quantile,0.5,371.5
2026-03-21,wk inc rsv hosp,0,2026-03-21,06,quantile,0.55,378.0
2026-03-21,wk inc rsv hosp,0,2026-03-21,06,quantile,0.6,382.5
2026-03-21,wk inc rsv hosp,0,2026-03-21,06,quantile,0.65,386.0
2026-03-21,wk inc rsv hosp,0,2026-03-21,06,quantile,0.7,397.0
2026-03-21,wk inc rsv hosp,0,2026-03-21,06,quantile,0.75,406.0
2026-03-21,wk inc rsv hosp,0,2026-03-21,06,quantile,0.8,407.0
2026-03-21,wk inc rsv hosp,0,2026-03-21,06,quantile,0.85,433.5
2026-03-21,wk inc rsv hosp,0,2026-03-21,06,quantile,0.9,459.5
2026-03-21,wk inc rsv hosp,0,2026-03-21,06,quantile,0.95,463.0
2026-03-21,wk inc rsv hosp,0,2026-03-21,06,quantile,0.975,504.5
2026-03-21,wk inc rsv hosp,0,2026-03-21,06,quantile,0.99,600.5
2026-03-21,wk inc rsv hosp,0,2026-03-21,08,quantile,0.01,52.0
2026-03-21,wk inc rsv hosp,0,2026-03-21,08,quantile,0.025,99.0
2026-03-21,wk inc rsv hosp,0,2026-03-21,08,quantile,0.05,153.0
2026-03-21,wk inc rsv hosp,0,2026-03-21,08,quantile,0.1,164.5
2026-03-21,wk inc rsv hosp,0,2026-03-21,08,quantile,0.15,165.5
2026-03-21,wk inc rsv hosp,0,2026-03-21,08,quantile,0.2,171.5
2026-03-21,wk inc rsv hosp,0,2026-03-21,08,quantile,0.25,180.0
2026-03-21,wk inc rsv hosp,0,2026-03-21,08,quantile,0.3,182.5
2026-03-21,wk inc rsv hosp,0,2026-03-21,08,quantile,0.35,186.0
2026-03-21,wk inc rsv hosp,0,2026-03-21,08,quantile,0.4,192.5
2026-03-21,wk inc rsv hosp,0,2026-03-21,08,quantile,0.45,195.0
2026-03-21,wk inc rsv hosp,0,2026-03-21,08,quantile,0.5,200.0
2026-03-21,wk inc rsv hosp,0,2026-03-21,08,quantile,0.55,204.0
2026-03-21,wk inc rsv hosp,0,2026-03-21,08,quantile,0.6,208.5
2026-03-21,wk inc rsv hosp,0,2026-03-21,08,quantile,0.65,210.0
2026-03-21,wk inc rsv hosp,0,2026-03-21,08,quantile,0.7,216.0
2026-03-21,wk inc rsv hosp,0,2026-03-21,08,quantile,0.75,217.5
2026-03-21,wk inc rsv hosp,0,2026-03-21,08,quantile,0.8,220.0
2026-03-21,wk inc rsv hosp,0,2026-03-21,08,quantile,0.85,223.5
2026-03-21,wk inc rsv hosp,0,2026-03-21,08,quantile,0.9,232.5
2026-03-21,wk inc rsv hosp,0,2026-03-21,08,quantile,0.95,241.0
2026-03-21,wk inc rsv hosp,0,2026-03-21,08,quantile,0.975,267.0
2026-03-21,wk inc rsv hosp,0,2026-03-21,08,quantile,0.99,279.5
2026-03-21,wk inc rsv hosp,0,2026-03-21,09,quantile,0.01,14.5
2026-03-21,wk inc rsv hosp,0,2026-03-21,09,quantile,0.025,54.0
2026-03-21,wk inc rsv hosp,0,2026-03-21,09,quantile,0.05,61.5
2026-03-21,wk inc rsv hosp,0,2026-03-21,09,quantile,0.1,68.5
2026-03-21,wk inc rsv hosp,0,2026-03-21,09,quantile,0.15,70.5
2026-03-21,wk inc rsv hosp,0,2026-03-21,09,quantile,0.2,72.0
2026-03-21,wk inc rsv hosp,0,2026-03-21,09,quantile,0.25,73.5
2026-03-21,wk inc rsv hosp,0,2026-03-21,09,quantile,0.3,77.0
2026-03-21,wk inc rsv hosp,0,2026-03-21,09,quantile,0.35,79.0
2026-03-21,wk inc rsv hosp,0,2026-03-21,09,quantile,0.4,81.0
2026-03-21,wk inc rsv hosp,0,2026-03-21,09,quantile,0.45,81.5
2026-03-21,wk inc rsv hosp,0,2026-03-21,09,quantile,0.5,83.0
