reference_date,target,horizon,target_end_date,location,output_type,output_type_id,value
2026-03-07,wk inc rsv hosp,0,2026-03-07,01,quantile,0.01,11.5
2026-03-07,wk inc rsv hosp,0,2026-03-07,01,quantile,0.025,31.0
2026-03-07,wk inc rsv hosp,0,2026-03-07,01,quantile,0.05,37.5
2026-03-07,wk inc rsv hosp,0,2026-03-07,01,quantile,0.1,40.5
2026-03-07,wk inc rsv hosp,0,2026-03-07,01,quantile,0.15,43.0
2026-03-07,wk inc rsv hosp,0,2026-03-07,01,quantile,0.2,46.0
2026-03-07,wk inc rsv hosp,0,2026-03-07,01,quantile,0.25,46.5
2026-03-07,wk inc rsv hosp,0,2026-03-07,01,quantile,0.3,47.0
2026-03-07,wk inc rsv hosp,0,2026-03-07,01,quantile,0.35,50.5
2026-03-07,wk inc rsv hosp,0,2026-03-07,01,quantile,0.4,51.5
2026-03-07,wk inc rsv hosp,0,2026-03-07,01,quantile,0.45,52.5
2026-03-07,wk inc rsv hosp,0,2026-03-07,01,quantile,0.5,54.0
2026-03-07,wk inc rsv hosp,0,2026-03-07,01,quantile,0.55,56.0
2026-03-07,wk inc rsv hosp,0,2026-03-07,01,quantile,0.6,58.0
2026-03-07,wk inc rsv hosp,0,2026-03-07,01,quantile,0.65,60.5
2026-03-07,wk inc rsv hosp,0,2026-03-07,01,quantile,0.7,64.0
2026-03-07,wk inc rsv hosp,0,2026-03-07,01,quantile,0.75,65.5
2026-03-07,wk inc rsv hosp,0,2026-03-07,01,quantile,0.8,66.5
2026-03-07,wk inc rsv hosp,0,2026-03-07,01,quantile,0.85,67.5
2026-03-07,wk inc rsv hosp,0,2026-03-07,01,quantile,0.9,68.0
2026-03-07,wk inc rsv hosp,0,2026-03-07,01,quantile,0.95,74.5
2026-03-07,wk inc rsv hosp,0,2026-03-07,01,quantile,0.975,87.5
2026-03-07,wk inc rsv hosp,0,2026-03-07,01,quantile,0.99,97.5
2026-03-07,wk inc rsv hosp,0,2026-03-07,02,quantile,0.01,1.5
2026-03-07,wk inc rsv hosp,0,2026-03-07,02,quantile,0.025,2.5
2026-03-07,wk inc rsv hosp,0,2026-03-07,02,quantile,0.05,3.0
2026-03-07,wk inc rsv hosp,0,2026-03-07,02,quantile,0.1,4.0
2026-03-07,wk inc rsv hosp,0,2026-03-07,02,quantile,0.15,5.0
2026-03-07,wk inc rsv hosp,0,2026-03-07,02,quantile,0.2,5.5
2026-03-07,wk inc rsv hosp,0,2026-03-07,02,quantile,0.25,5.5
2026-03-07,wk inc rsv hosp,0,2026-03-07,02,quantile,0.3,6.0
2026-03-07,wk inc rsv hosp,0,2026-03-07,02,quantile,0.35,6.0
2026-03-07,wk inc rsv hosp,0,2026-03-07,02,quantile,0.4,6.5
2026-03-07,wk inc rsv hosp,0,2026-03-07,02,quantile,0.45,7.5
