reference_date,target,horizon,target_end_date,location,output_type,output_type_id,value
2026-03-07,wk inc rsv hosp,0,2026-03-07,01,quantile,0.01,37.0
2026-03-07,wk inc rsv hosp,1,2026-03-14,01,quantile,0.01,28.0
2026-03-07,wk inc rsv hosp,2,2026-03-21,01,quantile,0.01,20.0
2026-03-07,wk inc rsv hosp,3,2026-03-28,01,quantile,0.01,13.0
2026-03-07,wk inc rsv hosp,0,2026-03-07,01,quantile,0.025,40.0
2026-03-07,wk inc rsv hosp,1,2026-03-14,01,quantile,0.025,30.0
2026-03-07,wk inc rsv hosp,2,2026-03-21,01,quantile,0.025,21.0
2026-03-07,wk inc rsv hosp,3,2026-03-28,01,quantile,0.025,15.0
2026-03-07,wk inc rsv hosp,0,2026-03-07,01,quantile,0.05,43.0
2026-03-07,wk inc rsv hosp,1,2026-03-14,01,quantile,0.05,33.0
2026-03-07,wk inc rsv hosp,2,2026-03-21,01,quantile,0.05,24.0
2026-03-07,wk inc rsv hosp,3,2026-03-28,01,quantile,0.05,17.0
2026-03-07,wk inc rsv hosp,0,2026-03-07,01,quantile,0.1,47.0
2026-03-07,wk inc rsv hosp,1,2026-03-14,01,quantile,0.1,36.0
2026-03-07,wk inc rsv hosp,2,2026-03-21,01,quantile,0.1,27.0
2026-03-07,wk inc rsv hosp,3,2026-03-28,01,quantile,0.1,20.0
2026-03-07,wk inc rsv hosp,0,2026-03-07,01,quantile,0.15,49.0
2026-03-07,wk inc rsv hosp,1,2026-03-14,01,quantile,0.15,39.0
2026-03-07,wk inc rsv hosp,2,2026-03-21,01,quantile,0.15,30.0
2026-03-07,wk inc rsv hosp,3,2026-03-28,01,quantile,0.15,22.0
2026-03-07,wk inc rsv hosp,0,2026-03-07,01,quantile,0.2,51.0
2026-03-07,wk inc rsv hosp,1,2026-03-14,01,quantile,0.2,41.0
2026-03-07,wk inc rsv hosp,2,2026-03-21,01,quantile,0.2,32.0
2026-03-07,wk inc rsv hosp,3,2026-03-28,01,quantile,0.2,24.0
2026-03-07,wk inc rsv hosp,0,2026-03-07,01,quantile,0.25,53.0
2026-03-07,wk inc rsv hosp,1,2026-03-14,01,quantile,0.25,43.0
2026-03-07,wk inc rsv hosp,2,2026-03-21,01,quantile,0.25,34.0
2026-03-07,wk inc rsv hosp,3,2026-03-28,01,quantile,0.25,26.0
2026-03-07,wk inc rsv hosp,0,2026-03-07,01,quantile,0.3,55.0
2026-03-07,wk inc rsv hosp,1,2026-03-14,01,quantile,0.3,45.0
2026-03-07,wk inc rsv hosp,2,2026-03-21,01,quantile,0.3,36.0
2026-03-07,wk inc rsv hosp,3,2026-03-28,01,quantile,0.3,28.0
2026-03-07,wk inc rsv hosp,0,2026-03-07,01,quantile,0.35,57.0
2026-03-07,wk inc rsv hosp,1,2026-03-14,01,quantile,0.35,47.0
2026-03-07,wk inc rsv hosp,2,2026-03-21,01,quantile,0.35,38.0
2026-03-07,wk inc rsv hosp,3,2026-03-28,01,quantile,0.35,29.0
2026-03-07,wk inc rsv hosp,0,2026-03-07,01,quantile,0.4,59.0
2026-03-07,wk inc rsv hosp,1,2026-03-14,01,quantile,0.4,49.0
2026-03-07,wk inc rsv hosp,2,2026-03-21,01,quantile,0.4,40.0
2026-03-07,wk inc rsv hosp,3,2026-03-28,01,quantile,0.4,31.0
2026-03-07,wk inc rsv hosp,0,2026-03-07,01,quantile,0.45,60.0
2026-03-07,wk inc rsv hosp,1,2026-03-14,01,quantile,0.45,51.0
2026-03-07,wk inc rsv hosp,2,2026-03-21,01,quantile,0.45,42.0
2026-03-07,wk inc rsv hosp,3,2026-03-28,01,quantile,0.45,33.0
2026-03-07,wk inc rsv hosp,0,2026-03-07,01,quantile,0.5,62.0
2026-03-07,wk inc rsv hosp,1,2026-03-14,01,quantile,0.5,53.0
2026-03-07,wk inc rsv hosp,2,2026-03-21,01,quantile,0.5,43.0
2026-03-07,wk inc rsv hosp,3,2026-03-28,01,quantile,0.5,35.0
2026-03-07,wk inc rsv hosp,0,2026-03-07,01,quantile,0.55,64.0
2026-03-07,wk inc rsv hosp,1,2026-03-14,01,quantile,0.55,55.0
2026-03-07,wk inc rsv hosp,2,2026-03-21,01,quantile,0.55,45.0
2026-03-07,wk inc rsv hosp,3,2026-03-28,01,quantile,0.55,36.0
2026-03-07,wk inc rsv hosp,0,2026-03-07,01,quantile,0.6,66.0
2026-03-07,wk inc rsv hosp,1,2026-03-14,01,quantile,0.6,57.0
2026-03-07,wk inc rsv hosp,2,2026-03-21,01,quantile,0.6,48.0
2026-03-07,wk inc rsv hosp,3,2026-03-28,01,quantile,0.6,38.0
2026-03-07,wk inc rsv hosp,0,2026-03-07,01,quantile,0.65,67.0
2026-03-07,wk inc rsv hosp,1,2026-03-14,01,quantile,0.65,59.0
2026-03-07,wk inc rsv hosp,2,2026-03-21,01,quantile,0.65,50.0
